CountryName,CountryCode,SeriesName,SeriesCode,2010[YR2010],2011[YR2011],2012[YR2012],2013[YR2013],2014[YR2014]
Chad,TCD,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,7.300000191,7.699999809,7.400000095,7.5,.. 
Yemen- Rep.,YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.317465196,-15.08839309,2.469878516,4.155705526,..
Yemen- Rep.,YEM,GDP (current US$),NY.GDP.MKTP.CD,30906753495,31078858746,32074766835,35954502304,..
Yemen- Rep.,YEM,Internet users (per 100 people),IT.NET.USER.P2,12.35,14.905,17.4465,20,22.55
Yemen- Rep.,YEM,Rural population,SP.RUR.TOTL,16105767,16406570,16702823,16992356,17274157
Yemen- Rep.,YEM,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,49.4835277,49.48108805,49.47963637,49.47995781,49.48286482
Yemen- Rep.,YEM,Population growth (annual %),SP.POP.GROW,2.740442568,2.688890887,2.638108669,2.580375171,2.515593122
Yemen- Rep.,YEM,  Population- total  ,SP.POP.TOTL,23591972,24234940,24882792,25533217,26183676
Yemen- Rep.,YEM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.524553262,-17.34115073,-0.19804218,1.50247641,..
Yemen- Rep.,YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,1310.053839,1282.398832,1289.034078,1408.146193,..
Yemen- Rep.,YEM,  Labor force- total  ,SL.TLF.TOTL.IN,6521273,6782891,7061653,7343186,.. 
Yemen- Rep.,YEM,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,25.75058581,25.84768058,25.89155825,25.93601742,.. 
Yemen- Rep.,YEM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.114617805,2.033056406,1.952800569,1.877931459,..
Yemen- Rep.,YEM,Surface area (sq. km),AG.SRF.TOTL.K2,527970,527970,527970,527970,527970
Yemen- Rep.,YEM,Population density (people per sq. km of land area),EN.POP.DNST,44.68430403,45.90211565,47.12917779,48.36111332,49.59311325
Yemen- Rep.,YEM,Arable land (% of land area),AG.LND.ARBL.ZS,2.44521469,2.198988579,2.373240904,2.363770669,..
Yemen- Rep.,YEM,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,17.79999924,17.70000076,17.70000076,17.39999962,.. 
Yemen- Rep.,YEM,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,41.09999847,40.79999924,39.70000076,38.79999924,.. 
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.199999999,4.699999999,7.200000003,3.499999997,3.400000001
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,9260284938,10142111334,9957890702,10431217084,10881605059
Armenia,ARM,Internet users (per 100 people),IT.NET.USER.P2,25,32,37.5,41.9,46.3
Armenia,ARM,Rural population,SP.RUR.TOTL,1079305,1087143,1097190,1107859,1117929
Armenia,ARM,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,48.59132592,49.22540014,50.30911525,51.60437566,52.78452135
Armenia,ARM,Population growth (annual %),SP.POP.GROW,-0.088100324,0.151328197,0.348282812,0.46404666,0.465529171
Armenia,ARM,  Population- total  ,SP.POP.TOTL,2963496,2967984,2978339,2992192,3006154
Armenia,ARM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.290078204,4.541679199,6.827290248,3.020824363,2.91976153
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,3124.784018,3417.171836,3343.437635,3486.145636,3619.776319
Armenia,ARM,  Labor force- total  ,SL.TLF.TOTL.IN,1451010,1499242,1511630,1536362,.. 
Armenia,ARM,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,41.37400845,43.18809105,44.23317875,45.26205413,.. 
Armenia,ARM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,3.826851641,3.704805495,3.248149349,3.195861392,..
Armenia,ARM,Surface area (sq. km),AG.SRF.TOTL.K2,29740,29740,29740,29740,29740
Armenia,ARM,Population density (people per sq. km of land area),EN.POP.DNST,104.0918862,104.2495258,104.613242,105.0998244,105.5902353
Armenia,ARM,Arable land (% of land area),AG.LND.ARBL.ZS,15.75342466,15.77801194,15.74991219,15.74288725,..
Armenia,ARM,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,19,18.39999962,17.29999924,16.20000076,.. 
Armenia,ARM,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,21.39999962,19.79999924,18.29999924,17.5,.. 
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.750532184,4.190876897,2.995789893,3.248291635,2.766731966
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2.33E+11,2.58E+11,2.57E+11,2.91E+11,3.04E+11
Israel,ISR,Internet users (per 100 people),IT.NET.USER.P2,67.5,68.87387799,70.8,70.8,71.45
Israel,ISR,Rural population,SP.RUR.TOTL,623306,630117,636874,643793,650980
Israel,ISR,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,50.60913421,50.57903036,50.54140571,50.49900113,50.4556405
Israel,ISR,Population growth (annual %),SP.POP.GROW,1.82675241,1.848077862,1.846151321,1.866052895,1.914674953
Israel,ISR,  Population- total  ,SP.POP.TOTL,7623600,7765800,7910500,8059500,8215300
Israel,ISR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.836269442,2.283031898,1.111776139,1.339488924,0.817800479
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,30551.12468,33275.15681,32514.36735,36050.69796,37031.67703
Israel,ISR,  Labor force- total  ,SL.TLF.TOTL.IN,3178473,3237078,3651862,3696036,.. 
Israel,ISR,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,47.11454211,46.99858947,46.73780115,46.75216908,.. 
Israel,ISR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,5.806247214,5.701129228,5.052217198,4.991834495,..
Israel,ISR,Surface area (sq. km),AG.SRF.TOTL.K2,22070,22070,22070,22070,22070
Israel,ISR,Population density (people per sq. km of land area),EN.POP.DNST,352.2920518,358.8632163,365.5499076,372.435305,379.6349353
Israel,ISR,Arable land (% of land area),AG.LND.ARBL.ZS,13.56746765,13.66451017,13.62292052,13.20702403,..
Israel,ISR,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,6.599999905,5.599999905,6.900000095,6.300000191,.. 
Israel,ISR,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,6.400000095,5.599999905,7,6.300000191,.. 
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.537890251,10.21408931,12.61641718,8.380558671,-6.429101906
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1.39E+11,1.86E+11,2.18E+11,2.32E+11,2.21E+11
Iraq,IRQ,Internet users (per 100 people),IT.NET.USER.P2,2.5,5,7.1,9.2,11.3
Iraq,IRQ,Rural population,SP.RUR.TOTL,9558633,9829985,10104736,10383722,10666149
Iraq,IRQ,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,49.4373522,49.4296461,49.41873233,49.40599928,49.39321656
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2.994671384,3.006160778,3.006160648,3.006159451,3.006160834
Iraq,IRQ,  Population- total  ,SP.POP.TOTL,30868156,31810191,32780975,33781385,34812326
Iraq,IRQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.469272277,6.950181535,9.281366408,5.170950933,-9.200134076
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,4487.366289,5839.313082,6650.229057,6882.406872,6334.126679
Iraq,IRQ,  Labor force- total  ,SL.TLF.TOTL.IN,7537886,7801939,8084658,8381525,.. 
Iraq,IRQ,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,17.28829542,17.35844128,17.42632774,17.61094789,.. 
Iraq,IRQ,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,10.64489434,10.28462284,9.924971471,2.118946135,..
Iraq,IRQ,Surface area (sq. km),AG.SRF.TOTL.K2,435240,435240,435240,435240,435240
Iraq,IRQ,Population density (people per sq. km of land area),EN.POP.DNST,71.07237981,73.24136812,75.47654955,77.77994336,80.15363327
Iraq,IRQ,Arable land (% of land area),AG.LND.ARBL.ZS,9.209799226,9.900534168,9.989178486,11.51224903,..
Iraq,IRQ,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,15.19999981,15.19999981,15.10000038,16,.. 
Iraq,IRQ,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,23.60000038,23.5,23.10000038,24.10000038,.. 
Iran- Islamic Rep.,IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.629451625,3.946149772,-6.56466366,-1.915840686,1.458699313
Iran- Islamic Rep.,IRN,GDP (current US$),NY.GDP.MKTP.CD,4.23E+11,5.77E+11,5.58E+11,4.94E+11,4.15E+11
Iran- Islamic Rep.,IRN,Internet users (per 100 people),IT.NET.USER.P2,15.9,19,22.73,29.95,39.35
Iran- Islamic Rep.,IRN,Rural population,SP.RUR.TOTL,21811186,21653085,21499876,21355797,21212092
Iran- Islamic Rep.,IRN,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,49.43958977,49.51206317,49.56309386,49.59728237,49.62272939
Iran- Islamic Rep.,IRN,Population growth (annual %),SP.POP.GROW,1.195468741,1.245952092,1.28539455,1.298659914,1.276545297
Iran- Islamic Rep.,IRN,  Population- total  ,SP.POP.TOTL,74253373,75184322,76156975,77152445,78143644
Iran- Islamic Rep.,IRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.36231904,2.659065423,-7.757990472,-3.181385,0.171764686
Iran- Islamic Rep.,IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,5690.894511,7668.703275,7326.124728,6400.294877,5315.064454
Iran- Islamic Rep.,IRN,  Labor force- total  ,SL.TLF.TOTL.IN,25063987,25634378,26142944,26643005,.. 
Iran- Islamic Rep.,IRN,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,18.00904222,18.10334934,18.22613016,18.33865212,.. 
Iran- Islamic Rep.,IRN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.246250766,2.1962694,2.153544758,2.113125002,..
Iran- Islamic Rep.,IRN,Surface area (sq. km),AG.SRF.TOTL.K2,1745150,1745150,1745150,1745150,1745150
Iran- Islamic Rep.,IRN,Population density (people per sq. km of land area),EN.POP.DNST,45.59477633,46.16641921,46.76367014,47.37493169,47.98357066
Iran- Islamic Rep.,IRN,Arable land (% of land area),AG.LND.ARBL.ZS,9.381351509,9.299069725,9.217401983,9.135734242,..
Iran- Islamic Rep.,IRN,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,13.5,13.30000019,13.10000038,13.19999981,.. 
Iran- Islamic Rep.,IRN,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,21,20.70000076,20,20.10000038,.. 
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.323871124,2.103950804,3.824748783,1.525675273,..
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1397113450,1487005600,1573867300,1624294250,..
Belize,BLZ,Internet users (per 100 people),IT.NET.USER.P2,28.2,30.7,31,33.6,38.7
Belize,BLZ,Rural population,SP.RUR.TOTL,177004,181984,186886,191722,196519
Belize,BLZ,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,49.98056646,50.0192896,50.05449842,50.08701513,50.11856494
Belize,BLZ,Population growth (annual %),SP.POP.GROW,2.418241811,2.330768292,2.256891106,2.198943059,2.159305277
Belize,BLZ,  Population- total  ,SP.POP.TOTL,321609,329193,336707,344193,351706
Belize,BLZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.855219359,-0.24833604,1.507781323,-0.682449834,..
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,4344.136669,4517.123997,4674.293377,4719.137955,..
Belize,BLZ,  Labor force- total  ,SL.TLF.TOTL.IN,135264,140182,145024,149649,.. 
Belize,BLZ,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,37.48299621,37.63393303,37.69789828,37.81248121,.. 
Belize,BLZ,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.776259759,0.749026266,0.724018094,0.701641842,..
Belize,BLZ,Surface area (sq. km),AG.SRF.TOTL.K2,22970,22970,22970,22970,22970
Belize,BLZ,Population density (people per sq. km of land area),EN.POP.DNST,14.09947391,14.43195967,14.76137659,15.08956598,15.41893906
Belize,BLZ,Arable land (% of land area),AG.LND.ARBL.ZS,3.288031565,3.288031565,3.419552828,3.419552828,..
Belize,BLZ,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,10.69999981,12.30000019,14.39999962,14.60000038,.. 
Belize,BLZ,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,14.39999962,17,20.79999924,21,.. 
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.466912709,3.968783812,1.081918311,1.045244023,2.738246888
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1664310632,1864823991,1751887838,1837909383,1871187334
Cabo Verde,CPV,Internet users (per 100 people),IT.NET.USER.P2,30,32,34.74,37.5,40.26
Cabo Verde,CPV,Rural population,SP.RUR.TOTL,187163,185071,183374,181969,180689
Cabo Verde,CPV,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,50.77970305,50.74612397,50.71994729,50.69865828,50.67872335
Cabo Verde,CPV,Population growth (annual %),SP.POP.GROW,0.758612187,0.970036159,1.146766326,1.267316352,1.302061946
Cabo Verde,CPV,  Population- total  ,SP.POP.TOTL,490379,495159,500870,507258,513906
Cabo Verde,CPV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.700084647,2.965124812,-0.070633919,-0.227238656,1.409202539
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,3393.927212,3766.111473,3497.689697,3623.224045,3641.108167
Cabo Verde,CPV,  Labor force- total  ,SL.TLF.TOTL.IN,221793,226770,232613,238363,.. 
Cabo Verde,CPV,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,38.97327688,38.99148917,39.03479169,39.13694659,.. 
Cabo Verde,CPV,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.541045028,0.529170525,0.515878304,0.503433838,..
Cabo Verde,CPV,Surface area (sq. km),AG.SRF.TOTL.K2,4030,4030,4030,4030,4030
Cabo Verde,CPV,Population density (people per sq. km of land area),EN.POP.DNST,121.682134,122.8682382,124.2853598,125.8704715,127.5200993
Cabo Verde,CPV,Arable land (% of land area),AG.LND.ARBL.ZS,12.40694789,12.40694789,13.64764268,13.64764268,..
Cabo Verde,CPV,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,7,7,7,7,.. 
Cabo Verde,CPV,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,7.400000095,7.300000191,7.300000191,7.300000191,.. 
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.503725625,4.264176565,3.405546804,1.340797615,0.640485764
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1.52E+12,1.90E+12,2.02E+12,2.08E+12,1.86E+12
Russian Federation,RUS,Internet users (per 100 people),IT.NET.USER.P2,43,49,63.8,67.97,70.52
Russian Federation,RUS,Rural population,SP.RUR.TOTL,37587976,37552961,37538887,37525622,37502391
Russian Federation,RUS,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,53.62438488,53.6214912,53.60590331,53.58309672,53.56066905
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,0.04488739,0.077967098,0.168301591,0.212923595,0.217632655
Russian Federation,RUS,  Population- total  ,SP.POP.TOTL,142849449,142960868,143201676,143506911,143819569
Russian Federation,RUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.456827157,4.182916494,3.231659992,1.125248704,-1.139392061
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,10674.9972,13323.88338,14078.83057,14487.27987,12735.9184
Russian Federation,RUS,  Labor force- total  ,SL.TLF.TOTL.IN,76594138,76965903,76895191,76886470,.. 
Russian Federation,RUS,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,48.76725161,48.89617419,48.91122515,48.84956742,.. 
Russian Federation,RUS,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.866983607,1.77221334,1.773843048,1.638779879,..
Russian Federation,RUS,Surface area (sq. km),AG.SRF.TOTL.K2,17098250,17098250,17098250,17098250,17098250
Russian Federation,RUS,Population density (people per sq. km of land area),EN.POP.DNST,8.722634362,8.729437799,8.744141951,8.762780128,8.781871566
Russian Federation,RUS,Arable land (% of land area),AG.LND.ARBL.ZS,7.266345767,7.327407496,7.312142064,7.464185769,..
Russian Federation,RUS,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,7.300000191,6.5,5.5,5.599999905,.. 
Russian Federation,RUS,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,6.800000191,6,5.099999905,5.199999809,.. 
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.655325112,1.982003144,0.492189952,1.065865089,1.705473502
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,48669060512,55765057234,52591569645,54479873100,55734676435
Bulgaria,BGR,Internet users (per 100 people),IT.NET.USER.P2,46.23,47.97999305,51.89998767,53.0615,55.49
Bulgaria,BGR,Rural population,SP.RUR.TOTL,2048433,2010650,1974708,1939786,1905862
Bulgaria,BGR,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,51.31944892,51.33341155,51.3531901,51.37638005,51.39937078
Bulgaria,BGR,Population growth (annual %),SP.POP.GROW,-0.658275447,-0.641228921,-0.579220596,-0.559647217,-0.535822306
Bulgaria,BGR,  Population- total  ,SP.POP.TOTL,7395599,7348328,7305888,7265115,7226291
Bulgaria,BGR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.320100028,2.63804235,1.075950412,1.633063065,2.251896737
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,6580.813875,7588.808942,7198.518461,7498.831484,7712.763911
Bulgaria,BGR,  Labor force- total  ,SL.TLF.TOTL.IN,3408537,3336394,3344681,3335363,.. 
Bulgaria,BGR,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,46.11453536,46.45077889,46.62259271,46.572502,.. 
Bulgaria,BGR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.916218014,1.417698269,1.414185688,1.418136497,..
Bulgaria,BGR,Surface area (sq. km),AG.SRF.TOTL.K2,111000,111000,111000,111000,111000
Bulgaria,BGR,Population density (people per sq. km of land area),EN.POP.DNST,68.12453021,67.68909359,67.2981577,66.92257738,66.56495026
Bulgaria,BGR,Arable land (% of land area),AG.LND.ARBL.ZS,29.34782609,29.93736183,30.55453206,32.0467944,..
Bulgaria,BGR,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,10.19999981,11.30000019,12.30000019,12.89999962,.. 
Bulgaria,BGR,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,9.5,10.10000038,10.89999962,11.89999962,.. 
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.701136888,-0.281367268,-2.187589799,-0.939174027,-0.399950151
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,59665514733,62236755927,56485308446,57868674298,57222574023
Croatia,HRV,Internet users (per 100 people),IT.NET.USER.P2,56.55,57.78997899,61.93997315,66.7476,68.57
Croatia,HRV,Rural population,SP.RUR.TOTL,1875922,1806422,1789216,1772116,1751497
Croatia,HRV,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,51.79823581,51.79179898,51.78659277,51.7815651,51.77526103
Croatia,HRV,Population growth (annual %),SP.POP.GROW,-0.255390216,..,-0.305655945,-0.278250586,-0.454540885
Croatia,HRV,  Population- total  ,SP.POP.TOTL,4417781,4280622,4267558,4255700,4236400
Croatia,HRV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.449770363,2.913801085,-1.888162978,-0.663152861,0.053803263
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,13505.76562,14539.18518,13235.97909,13597.92145,13507.35861
Croatia,HRV,  Labor force- total  ,SL.TLF.TOTL.IN,1945321,1866146,1852524,1852248,.. 
Croatia,HRV,  Labor force- female (% of total labor force)  ,SL.TLF.TOTL.FE.ZS,45.9449623,45.37013717,45.72745076,45.6123586,.. 
Croatia,HRV,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.110356594,1.157465707,1.055316962,1.055474213,..
Croatia,HRV,Surface area (sq. km),AG.SRF.TOTL.K2,56590,56590,56590,56590,56590
Croatia,HRV,Population density (people per sq. km of land area),EN.POP.DNST,78.94533595,76.49431737,76.2608649,76.04896355,75.70407434
Croatia,HRV,Arable land (% of land area),AG.LND.ARBL.ZS,16.16154396,16.02394568,16.19728377,15.66118656,..
Croatia,HRV,  Unemployment- total (% of total labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.ZS,11.80000019,13.39999962,15.80000019,17.70000076,.. 
Croatia,HRV,  Unemployment- female (% of female labor force) (modeled ILO estimate)  ,SL.UEM.TOTL.FE.ZS,12.39999962,13.30000019,15.69999981,16.79999924,.. 
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..
Guam,GUM,Internet users (per 100 people),IT.NET.USER.P2,54.04,57.7,61.53415931,65.4,69.27
Guam,GUM,Rural population,SP.RUR.TOTL,9409,9351,9324,9319,9320
Guam,GUM,  Population- female (% of total)  ,SP.POP.TOTL.FE.ZS,49.18276468,49.20861878,49.23129841,49.25176083,49.26973971
Guam,GUM,Population growth (annual %),SP.POP.GROW,0.514996689,0.885431232,1.204346196,1.411308829,1.456149626
Guam,GUM,  Population- total  ,SP.POP.TOTL,159440,160858,162807,165121,167543
Guam,GUM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..
Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
